lbd,S
7.1234e-07,-70.4135528
7.1236e-07,-72.0185292
7.1238e-07,-73.8520579
7.124e-07,-69.7781059
7.1242e-07,-71.7706249
7.1244e-07,-73.8296425
7.1246e-07,-71.6031229
7.1248e-07,-71.1914377
7.125e-07,-73.1487511
7.1252e-07,-72.958366
7.1254e-07,-71.0740475
7.1256e-07,-71.7280592
7.1258e-07,-73.8230199
7.126e-07,-75.3789785
7.1262e-07,-71.3079128
7.1264e-07,-70.3347522
7.1266e-07,-71.9468448
7.1268e-07,-71.7513564
7.127e-07,-73.3614272
7.1272e-07,-69.2894395
7.1274e-07,-72.8780702
7.1276e-07,-70.8102561
7.1278e-07,-70.9148731
7.128e-07,-72.8333926
7.1282e-07,-72.5290254
7.1284e-07,-73.5102446
7.1286e-07,-77.6228992
7.1288e-07,-73.1270859
7.129e-07,-70.3069729
7.1292e-07,-70.2814644
7.1294e-07,-70.8240131
7.1296e-07,-72.274089
7.1298e-07,-72.716923
7.13e-07,-71.0714106
7.1302e-07,-72.7951765
7.1304e-07,-73.8624172
7.1306e-07,-71.3203559
7.1308e-07,-71.975028
7.131e-07,-72.1584666
7.1312e-07,-73.3743347
7.1314e-07,-71.3909142
7.1316e-07,-72.9773857
7.1318e-07,-71.1330583
7.132e-07,-71.7661525
7.1322e-07,-71.8627172
7.1324e-07,-72.7283491
7.1326e-07,-70.4757148
7.1328e-07,-72.2965676
7.133e-07,-72.8458377
7.1332e-07,-72.4273625
7.1334e-07,-72.7578801
7.1336e-07,-71.4122856
7.1338e-07,-70.5632044
7.134e-07,-72.4712786
7.1342e-07,-72.0941158
7.1344e-07,-69.9492457
7.1346e-07,-70.5185854
7.1348e-07,-69.8913016
7.135e-07,-72.1869814
7.1352e-07,-72.5628836
7.1354e-07,-72.0428364
7.1356e-07,-72.4629352
7.1358e-07,-72.8421797
7.136e-07,-72.6299456
7.1362e-07,-72.9271783
7.1364e-07,-71.9576933
7.1366e-07,-70.3055435
7.1368e-07,-74.6338548
7.137e-07,-73.7175867
7.1372e-07,-71.3289256
7.1374e-07,-70.2446098
7.1376e-07,-69.9157336
7.1378e-07,-71.7229961
7.138e-07,-71.5992574
7.1382e-07,-77.4663817
7.1384e-07,-74.7436475
7.1386e-07,-71.6790624
7.1388e-07,-71.7768057
7.139e-07,-69.3313649
7.1392e-07,-70.924517
7.1394e-07,-70.629852
7.1396e-07,-70.9522028
7.1398e-07,-70.4971724
7.14e-07,-71.4270123
7.1402e-07,-70.0997151
7.1404e-07,-71.2810781
7.1406e-07,-71.9459245
7.1408e-07,-74.2200356
7.141e-07,-71.4254282
7.1412e-07,-75.4810958
7.1414e-07,-71.650865
7.1416e-07,-71.9475793
7.1418e-07,-72.3727591
7.142e-07,-71.8940674
7.1422e-07,-73.9092872
7.1424e-07,-72.8016032
7.1426e-07,-70.8738244
7.1428e-07,-69.3842961
7.143e-07,-69.8104229
7.1432e-07,-73.8531788
7.1434e-07,-70.5139959
7.1436e-07,-71.3377612
