lbd,S
7.1294e-07,-77.5293482
7.1296e-07,-73.7473587
7.1298e-07,-77.7366865
7.13e-07,-73.5996129
7.1302e-07,-73.7232034
7.1304e-07,-71.2534337
7.1306e-07,-72.973538
7.1308e-07,-73.2881869
7.131e-07,-77.405032
7.1312e-07,-78.9480543
7.1314e-07,-73.4609653
7.1316e-07,-71.2639888
7.1318e-07,-72.6839155
7.132e-07,-70.5753652
7.1322e-07,-70.4057532
7.1324e-07,-71.7687491
7.1326e-07,-74.5467246
7.1328e-07,-71.9945675
7.133e-07,-74.030293
7.1332e-07,-73.7022544
7.1334e-07,-73.0979197
7.1336e-07,-71.6236098
7.1338e-07,-72.737429
7.134e-07,-73.2435785
7.1342e-07,-72.391513
7.1344e-07,-75.0458286
7.1346e-07,-72.7320591
7.1348e-07,-71.526112
7.135e-07,-75.2123653
7.1352e-07,-71.2307481
7.1354e-07,-73.7625436
7.1356e-07,-210.0
7.1358e-07,-72.5910431
7.136e-07,-72.9566389
7.1362e-07,-73.4283421
7.1364e-07,-73.658863
7.1366e-07,-73.556857
7.1368e-07,-78.1911301
7.137e-07,-88.1946627
7.1372e-07,-72.0884201
7.1374e-07,-77.5769659
7.1376e-07,-71.8283555
7.1378e-07,-72.9430678
7.138e-07,-70.5110682
7.1382e-07,-74.3590655
7.1384e-07,-73.9147656
7.1386e-07,-70.6498951
7.1388e-07,-72.3583431
7.139e-07,-210.0
7.1392e-07,-72.5849028
7.1394e-07,-72.6692737
7.1396e-07,-73.9820113
7.1398e-07,-72.8195715
7.14e-07,-74.5834352
7.1402e-07,-73.2285412
7.1404e-07,-73.5097513
7.1406e-07,-76.5225214
7.1408e-07,-71.6292306
7.141e-07,-72.4839452
7.1412e-07,-78.3485812
7.1414e-07,-75.133904
7.1416e-07,-71.8976547
7.1418e-07,-74.7504223
7.142e-07,-76.676461
7.1422e-07,-70.7528576
7.1424e-07,-75.1770664
7.1426e-07,-73.2529719
7.1428e-07,-72.8843595
7.143e-07,-72.7843506
7.1432e-07,-74.6778593
7.1434e-07,-74.8287352
7.1436e-07,-76.5263779
7.1438e-07,-71.4336099
7.144e-07,-72.2771035
7.1442e-07,-75.2746594
7.1444e-07,-72.7303119
7.1446e-07,-75.9257678
7.1448e-07,-72.594234
7.145e-07,-74.7046014
7.1452e-07,-73.3941102
7.1454e-07,-72.5910445
7.1456e-07,-75.2320672
7.1458e-07,-73.6226889
7.146e-07,-73.4155715
7.1462e-07,-72.9498843
