lbd,S
7.1622e-07,-71.2747523
7.1624e-07,-70.467568
7.1626e-07,-74.1305774
7.1628e-07,-73.3063313
7.163e-07,-71.164323
7.1632e-07,-75.4462982
7.1634e-07,-73.3453636
7.1636e-07,-77.4958523
7.1638e-07,-74.534733
7.164e-07,-71.6996559
7.1642e-07,-72.2255842
7.1644e-07,-71.6301406
7.1646e-07,-71.0958195
7.1648e-07,-71.7849279
7.165e-07,-75.087404
7.1652e-07,-71.3325872
7.1654e-07,-70.3863937
7.1656e-07,-70.0172484
7.1658e-07,-70.0593785
7.166e-07,-70.6470219
7.1662e-07,-72.155968
7.1664e-07,-70.7003302
7.1666e-07,-72.4482456
7.1668e-07,-72.2404322
7.167e-07,-71.0397949
7.1672e-07,-71.6299295
7.1674e-07,-71.880726
7.1676e-07,-74.4648157
7.1678e-07,-72.0576505
7.168e-07,-71.2300086
7.1682e-07,-72.9608206
7.1684e-07,-73.2957928
7.1686e-07,-71.8988136
7.1688e-07,-71.2886806
7.169e-07,-71.1710021
7.1692e-07,-69.46891
7.1694e-07,-74.2451895
7.1696e-07,-70.8278483
7.1698e-07,-69.7199345
7.17e-07,-70.3960249
7.1702e-07,-71.4945194
7.1704e-07,-71.229885
7.1706e-07,-72.7954581
7.1708e-07,-77.7086785
7.171e-07,-73.8396363
7.1712e-07,-70.9868914
7.1714e-07,-71.1174054
7.1716e-07,-73.3385544
7.1718e-07,-76.056672
7.172e-07,-72.708625
7.1722e-07,-70.5897577
7.1724e-07,-72.1848737
7.1726e-07,-71.5627067
7.1728e-07,-72.3692173
7.173e-07,-71.5463116
7.1732e-07,-70.4611254
7.1734e-07,-72.9888931
7.1736e-07,-71.3233085
7.1738e-07,-71.8166128
7.174e-07,-73.5162094
7.1742e-07,-72.7417923
7.1744e-07,-69.0926072
7.1746e-07,-72.5133344
7.1748e-07,-73.1709942
7.175e-07,-71.5841487
7.1752e-07,-71.1246214
7.1754e-07,-71.779094
7.1756e-07,-72.6898014
7.1758e-07,-71.4615336
7.176e-07,-72.366884
7.1762e-07,-71.6036309
7.1764e-07,-72.5004356
7.1766e-07,-73.6843166
7.1768e-07,-71.0927502
7.177e-07,-71.106333
7.1772e-07,-75.2637
7.1774e-07,-73.8767536
7.1776e-07,-72.2990939
7.1778e-07,-72.353669
7.178e-07,-71.7498641
7.1782e-07,-72.1684636
7.1784e-07,-72.5535725
7.1786e-07,-73.7076982
7.1788e-07,-70.8480985
7.179e-07,-71.6735305
7.1792e-07,-72.3596438
7.1794e-07,-71.9854981
7.1796e-07,-75.7007781
7.1798e-07,-72.2711601
7.18e-07,-71.0133658
7.1802e-07,-72.15668
7.1804e-07,-72.5080129
7.1806e-07,-74.3617689
7.1808e-07,-70.6749773
7.181e-07,-71.3692765
7.1812e-07,-72.4549477
7.1814e-07,-72.3719578
7.1816e-07,-73.4855134
7.1818e-07,-71.5248986
7.182e-07,-71.0710657
7.1822e-07,-72.202589
7.1824e-07,-72.6156617
7.1826e-07,-77.6977465
7.1828e-07,-71.3501381
7.183e-07,-71.4217842
7.1832e-07,-70.6194872
7.1834e-07,-70.7384569
7.1836e-07,-72.4569422
7.1838e-07,-71.3371213
7.184e-07,-74.4228873
7.1842e-07,-72.605866
7.1844e-07,-73.2423012
7.1846e-07,-71.5616295
7.1848e-07,-70.7782508
7.185e-07,-71.6621059
7.1852e-07,-72.481249
7.1854e-07,-73.946315
7.1856e-07,-71.4602019
7.1858e-07,-73.4051445
7.186e-07,-70.2382819
7.1862e-07,-71.9166236
7.1864e-07,-72.6975259
7.1866e-07,-71.6651646
7.1868e-07,-72.6719888
7.187e-07,-71.1939971
7.1872e-07,-73.5727669
7.1874e-07,-74.1133849
7.1876e-07,-75.9946704
7.1878e-07,-71.7657319
7.188e-07,-71.3859026
7.1882e-07,-74.007521
7.1884e-07,-74.1763421
7.1886e-07,-73.8497171
7.1888e-07,-69.9226505
7.189e-07,-71.9464363
7.1892e-07,-70.9152782
7.1894e-07,-70.2909074
7.1896e-07,-71.5572461
7.1898e-07,-70.7795479
7.19e-07,-74.2909178
